Plataform,Institution,Title,Level,Price,Language,Rating,n_Students,Type,Subject,Certificate
EDX,Imperial College London,Coaching Skills for Learner-Centred Conversations,Introductory,0,English,0.0,8089,Self-paced on your time,Education & Teacher Training,49
EDX,University of Pennsylvania,Intellectual Property Law and Policy: Part 1,Intermediate,0,English,0.0,43993,Self-paced on your time,Law,169
EDX,Columbia University,Robotics,Advanced,0,English,0.0,68199,Instructor-led on a course schedule,Computer Science,249
EDX,HEC Montréal,La gestion des ressources humaines,Introductory,0,Français,0.0,6824,Self-paced on your time,Business & Management,99
EDX,"University of California, Berkeley",Writing for Social Justice,Introductory,0,English,0.0,9927,Self-paced on your time,Humanities,50
EDX,Waseda University,Steps in Japanese for Beginners1 Part2,Introductory,0,English,0.0,8080,Self-paced on your time,Language,99
EDX,Harvard University,Case Studies in Functional Genomics,Advanced,0,English,0.0,26850,Self-paced on your time,Data Analysis & Statistics,149
EDX,NYIF,Essential Career Skills for Investment Banking and Finance,Introductory,0,English,0.0,11655,Self-paced on your time,Business & Management,49
EDX,University of Pennsylvania,Data Structures and Software Design,Intermediate,0,English,0.0,30609,Self-paced on your time,Computer Science,149
EDX,Catalyst,Unconscious Bias: From Awareness to Action,Introductory,0,English,0.0,26659,Self-paced on your time,Communication,49
EDX,Massachusetts Institute of Technology,Cybersecurity for Critical Urban Infrastructure,Advanced,0,English,0.0,5306,Self-paced on your time,Computer Science,100
EDX,"The University of Maryland, College Park-University System of Maryland","Agile Process, Project, and Program Controls",Advanced,0,English,0.0,16339,Self-paced on your time,Engineering,199
EDX,Inter-American Development Bank,Risk Management in Development Projects,Intermediate,0,English,0.0,13263,Self-paced on your time,Business & Management,25
EDX,Universidad Carlos III de Madrid,"Pintura europea: Leonardo, Rembrandt, Goya",Introductory,0,Español,0.0,32635,Self-paced on your time,Humanities,29
EDX,Columbia University,Risk & Return,Introductory,0,English,0.0,21970,Self-paced on your time,Business & Management,225
EDX,Delft University of Technology,Project Management of Engineering Projects: Preparing for Success,Intermediate,0,English,0.0,42834,Instructor-led on a course schedule,Business & Management,99
EDX,Massachusetts Institute of Technology,Supply Chain Dynamics,Advanced,0,English,0.0,75464,Instructor-led on a course schedule,Business & Management,299
EDX,Amazon Web Services,AWS Developer: Building on AWS,Advanced,0,English,0.0,54249,Self-paced on your time,Computer Science,149
EDX,Babson College,Financial Accounting Made Fun: Eliminating Your Fears,Introductory,0,English,0.0,36787,Self-paced on your time,Business & Management,199
EDX,Harvard University,PredictionX: John Snow and the Cholera Epidemic of 1854,Introductory,0,English,0.0,17713,Self-paced on your time,History,25
EDX,Universidad Nacional de Córdoba,Gestión de operaciones,Introductory,0,Español,0.0,9512,Self-paced on your time,Business & Management,119
EDX,Doane University,Microeconomics & Business,Introductory,0,English,0.0,10962,Self-paced on your time,Economics & Finance,79
EDX,IBM,Inteligencia artificial: Chatbots sin programación,Introductory,0,Español,0.0,5001,Self-paced on your time,Computer Science,49
EDX,Tecnológico de Monterrey,Diseño e innovación de modelo de negocios,Advanced,0,Español,0.0,7180,Self-paced on your time,Business & Management,99
EDX,World Bank Group,Unlocking Investment and Finance in Emerging Markets and Developing Economies (EMDEs),Introductory,0,English,0.0,29171,Self-paced on your time,Economics & Finance,5
EDX,Rochester Institute of Technology,Business Communication,Introductory,0,English,0.0,0,Self-paced on your time,Communication,199
EDX,Inter-American Development Bank,Gestão de riscos em projetos,Intermediate,0,Português,0.0,8771,Self-paced on your time,Business & Management,25
EDX,Berklee College of Music,Vocal Recording Technology,Introductory,0,English,0.0,52369,Self-paced on your time,Engineering,49
EDX,Inter-American Development Bank,Agua 2.0: empresas eficientes para el siglo XXI,Introductory,0,Español,0.0,0,Self-paced on your time,Business & Management,25
EDX,Curtin University,IoT Sensors and Devices,Introductory,0,English,0.0,33072,Self-paced on your time,Computer Science,199
EDX,Universitat Politècnica de Valencia,Introducción a las tecnologías para la Educación,Introductory,0,Español,0.0,31533,Self-paced on your time,Computer Science,49
EDX,Berklee College of Music,Fundamentos de la guitarra eléctrica y acústica,Introductory,0,Español,0.0,13124,Self-paced on your time,Music,49
EDX,World Bank Group,e-Learning on Digital Agriculture,Introductory,0,English,0.0,6238,Self-paced on your time,Environmental Studies,5
EDX,The Linux Foundation,Exploring GraphQL: A Query Language for APIs,Introductory,0,English,0.0,9503,Self-paced on your time,Computer Science,149
EDX,United Arab Emirates University,EmSAT English Preparation - Level 2,Intermediate,0,English,0.0,7346,Self-paced on your time,Language,49
EDX,IBM,The Data Science Method,Introductory,0,English,0.0,7868,Self-paced on your time,Data Analysis & Statistics,39
EDX,Tsinghua University,"Plato, Socrates, and the Birth of Western Philosophy | 西方哲学精神探源",Introductory,0,English,0.0,21291,Self-paced on your time,Humanities,49
EDX,Waseda University,"Cosmic Rays, Dark Matter, and the Mysteries of the Universe",Intermediate,0,English,0.0,12888,Self-paced on your time,Physics,49
EDX,The International Monetary Fund,Macroeconomic Diagnostics,Intermediate,0,English,0.0,23408,Self-paced on your time,Economics & Finance,25
EDX,Doane University,BioStatistics,Introductory,0,English,0.0,14937,Self-paced on your time,Biology & Life Sciences,79
EDX,Wits University,Results-Based Project Management: Monitoring and Evaluation,Intermediate,0,English,0.0,32810,Self-paced on your time,Business & Management,199
EDX,Tecnológico de Monterrey,Estrategias y estilos de negociación,Introductory,0,Español,0.0,12639,Self-paced on your time,Business & Management,149
EDX,Inter-American Development Bank,Políticas efectivas de desarrollo infantil,Intermediate,0,Español,0.0,64387,Self-paced on your time,Social Sciences,25
EDX,Salisbury University-University System of Maryland,Alzheimer’s Disease & Dementia Care,Intermediate,0,English,0.0,5763,Self-paced on your time,Medicine,49
EDX,University of Pennsylvania,Understanding Classroom Interaction,Introductory,0,English,0.0,27114,Self-paced on your time,Education & Teacher Training,49
EDX,Georgetown University,Sign Language Science: Emergence and Evolution of Sign Language,Introductory,0,English,0.0,8313,Self-paced on your time,Language,99
EDX,Université catholique de Louvain,International Humanitarian Law,Advanced,0,English,0.0,31419,Self-paced on your time,Law,150
EDX,Universidad Autónoma de Madrid,"Educación de calidad para todos: equidad, inclusión y atención a la diversidad",Introductory,0,Español,0.0,25111,Self-paced on your time,Education & Teacher Training,49
EDX,École polytechnique fédérale de Lausanne,Introduction to Astrophysics,Introductory,0,English,0.0,20802,Self-paced on your time,Physics,139
EDX,University of Hong Kong,Epidemics I,Introductory,0,English,0.0,10618,Self-paced on your time,Medicine,139
EDX,Universidad Autónoma de Madrid,Introducción a la genética y la evolución,Introductory,0,Español,0.0,15297,Self-paced on your time,Biology & Life Sciences,49
EDX,Universidad Carlos III de Madrid,Fundamentals of Macroeconomics,Introductory,0,English,0.0,17820,Self-paced on your time,Economics & Finance,129
EDX,University of Hong Kong,"Blockchain and FinTech: Basics, Applications, and Limitations",Introductory,0,English,0.0,22011,Self-paced on your time,Computer Science,199
EDX,Massachusetts Institute of Technology,Molecular Biology - Part 2: Transcription and Transposition,Advanced,0,English,0.0,18168,Self-paced on your time,Biology & Life Sciences,99
EDX,SDG Academy,"One Planet, One Ocean",Intermediate,0,English,0.0,12166,Self-paced on your time,Environmental Studies,49
EDX,Curtin University,Reputation Management in a Digital World,Intermediate,0,English,0.0,39672,Self-paced on your time,Communication,99
EDX,Universidad Galileo,Google Ads: publicidad efectiva,Introductory,0,Español,0.0,12084,Self-paced on your time,Business & Management,49
EDX,Universitat Politècnica de Valencia,Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,Intermediate,0,Español,0.0,14673,Self-paced on your time,Engineering,50
EDX,IBM,Computer Vision Fundamentals with Watson and OpenCV,Introductory,0,English,0.0,7032,Self-paced on your time,Computer Science,99
EDX,Waseda University,Japanese Business Management,Intermediate,0,English,0.0,14852,Self-paced on your time,Business & Management,129
EDX,IBM,Introduction to Cloud Computing,Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,49
EDX,LOGYCA,Fundamentos de logística,Introductory,0,Español,0.0,7397,Self-paced on your time,Engineering,29
EDX,Delft University of Technology-Wageningen University & Research-Delft University & Wageningen University,Sustainable Urban Development,Introductory,0,English,0.0,45760,Self-paced on your time,Social Sciences,50
EDX,The University of Queensland,Introduction to Biomedical Imaging,Introductory,0,English,0.0,56485,Self-paced on your time,Medicine,99
EDX,Universidad Carlos III de Madrid,Introducción a la programación en Java: empezando a programar,Introductory,0,Español,0.0,23321,Self-paced on your time,Computer Science,49
EDX,Massachusetts Institute of Technology,"Circuits and Electronics 2: Amplification, Speed, and Delay",Intermediate,0,English,0.0,9665,Self-paced on your time,Electronics,169
EDX,Harvard University,China’s Political and Intellectual Foundations: From Sage Kings to Confucius,Introductory,0,English,0.0,47083,Self-paced on your time,History,139
EDX,The Linux Foundation,Introduction to DevOps and Site Reliability Engineering,Introductory,0,English,0.0,8697,Self-paced on your time,Computer Science,149
EDX,IBM,SQL aplicado en la  ciencia de datos,Introductory,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,39
EDX,Georgetown University,Sign Language Science: Factors Contributing to Nature Structure,Introductory,0,English,0.0,0,Self-paced on your time,Language,99
EDX,The University of Iceland,Gender and Intersectionality,Introductory,0,English,0.0,0,Self-paced on your time,Humanities,50
EDX,"The University of Maryland, College Park-University System of Maryland",Digital Transformation in Business,Advanced,0,English,0.0,10118,Self-paced on your time,Business & Management,214
EDX,The Hong Kong Polytechnic University,Designing and Creating Trousers,Introductory,0,English,0.0,7544,Self-paced on your time,Design,99
EDX,Università degli Studi di Napoli Federico II,Introducción a la teoría política: conceptos y grandes pensadores,Introductory,0,Español,0.0,11741,Self-paced on your time,Social Sciences,59
EDX,SDG Academy,"Human Rights, Human Wrongs: Challenging Poverty, Vulnerability and Social Exclusion",Intermediate,0,English,0.0,11426,Self-paced on your time,Social Sciences,49
EDX,The Hong Kong Polytechnic University,Industry 4.0: How to Revolutionize your Business,Introductory,0,English,0.0,28404,Self-paced on your time,Business & Management,50
EDX,Inter-American Development Bank,Desafíos y oportunidades en la economía digital,Introductory,0,Español,0.0,47792,Self-paced on your time,Economics & Finance,25
EDX,Tecnológico de Monterrey,Pensamiento crítico: toma de decisiones razonadas,Introductory,0,Español,0.0,16853,Self-paced on your time,Business & Management,149
EDX,University of Adelaide,"MathTrackX: Polynomials, Functions and Graphs",Introductory,0,English,0.0,0,Self-paced on your time,Math,79
EDX,Wageningen University & Research,Sustainable Food Security: Crop Production,Intermediate,0,English,0.0,35367,Self-paced on your time,Biology & Life Sciences,49
EDX,Western Governors University,Network and Security Foundations,Introductory,0,English,0.0,7301,Self-paced on your time,Computer Science,299
EDX,Doane University,Cannabis Cultivation and Processing,Introductory,0,English,0.0,7419,Self-paced on your time,Environmental Studies,179
EDX,Columbia University,"Data, Models and Decisions in Business Analytics",Advanced,0,English,0.0,36289,Instructor-led on a course schedule,Business & Management,249
EDX,"The University of California, San Diego",Data Structures Fundamentals,Intermediate,0,English,0.0,42381,Self-paced on your time,Computer Science,99
EDX,Massachusetts Institute of Technology,Shaping Work of the Future,Introductory,0,English,0.0,22246,Self-paced on your time,Business & Management,49
EDX,Universidades Anáhuac,Introducción a la robótica e industria 4.0,Introductory,0,Español,0.0,7056,Self-paced on your time,Computer Science,49
EDX,Columbia University,Fighting for Equality: 1950–2018,Intermediate,0,English,0.0,9274,Self-paced on your time,History,50
EDX,Rochester Institute of Technology,"Design Thinking: Ideation, Iteration and Communication",Intermediate,0,English,0.0,14629,Self-paced on your time,Business & Management,299
EDX,Tecnológico de Monterrey,Negotiation Strategies and Styles,Intermediate,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,Berklee College of Music,Crear música con tecnología,Introductory,0,Español,0.0,10961,Self-paced on your time,Music,49
EDX,Delft University of Technology,Análisis de datos: Diseño y Visualización de Tableros,Intermediate,0,Español,0.0,18368,Self-paced on your time,Computer Science,49
EDX,Pontificia Universidad Javeriana,Comunicación estratégica: gestión de crisis e imagen pública,Introductory,0,Español,0.0,7017,Self-paced on your time,Communication,49
EDX,University of Adelaide,"Understanding Agribusiness, Value Chains, and Consumers in Global Food Systems",Intermediate,0,English,0.0,14052,Self-paced on your time,Business & Management,199
EDX,IsraelX-Tel Aviv University,Unlocking Information Security: Part II,Intermediate,0,English,0.0,6426,Self-paced on your time,Computer Science,149
EDX,Amnesty International,Human Rights Defenders,Introductory,0,English,0.0,27338,Self-paced on your time,Social Sciences,49
EDX,Delft University of Technology,Product Design: The Delft Design Approach,Intermediate,0,English,0.0,87539,Self-paced on your time,Business & Management,79
EDX,Tsinghua University,Introduction to Psychology | 心理学概论,Introductory,0,中文,0.0,30731,Self-paced on your time,Philosophy & Ethics,139
EDX,Massachusetts Institute of Technology,Circuits and Electronics 3: Applications,Intermediate,0,English,0.0,9347,Self-paced on your time,Electronics,169
EDX,KU Leuven University,Vaccines: from smallpox to technologies of the future,Intermediate,0,English,0.0,6166,Self-paced on your time,Medicine,49
EDX,HEC Montréal,Le management,Introductory,0,Français,0.0,6273,Self-paced on your time,Business & Management,149
EDX,Delft University of Technology,Circular Economy for a Sustainable Built Environment,Intermediate,0,English,0.0,8032,Self-paced on your time,Architecture,50
EDX,"The University of Maryland, College Park-University System of Maryland",Agile Innovation and Problem Solving Skills,Advanced,0,English,0.0,12667,Self-paced on your time,Engineering,199
EDX,Université catholique de Louvain,International Investment Law,Advanced,0,English,0.0,23335,Instructor-led on a course schedule,Law,150
EDX,Columbia University,Animation and CGI Motion,Advanced,0,English,0.0,36827,Instructor-led on a course schedule,Computer Science,249
EDX,Georgetown University,Terrorism and Counterterrorism,Introductory,0,English,0.0,28580,Self-paced on your time,Humanities,49
EDX,Université catholique de Louvain,Découvrir le marketing,Intermediate,0,Français,0.0,30030,Instructor-led on a course schedule,Business & Management,150
EDX,Delft University of Technology,Solar Energy: Photovoltaic (PV) Energy Conversion,Advanced,0,English,0.0,38041,Instructor-led on a course schedule,Engineering,250
EDX,Australian National University,Introduction to Actuarial Science,Introductory,0,English,0.0,52667,Self-paced on your time,Data Analysis & Statistics,49
EDX,Harvard University,PredictionX: Lost Without Longitude,Introductory,0,English,0.0,9114,Self-paced on your time,History,49
EDX,Western Governors University,Information Technology Foundations,Introductory,0,English,0.0,6388,Self-paced on your time,Computer Science,399
EDX,IBM,Introducción a la Inteligencia Artificial de Watson,Introductory,0,Español,0.0,0,Self-paced on your time,Computer Science,49
EDX,Delft University of Technology,Dealing with Power and Dynamics: Discover Your Leadership Style and Influence Stakeholders,Intermediate,0,English,0.0,16013,Self-paced on your time,Business & Management,125
EDX,University System of Maryland-University of Maryland Global Campus,Instructional Design and Technology: Learning Theories,Intermediate,0,English,0.0,21296,Instructor-led on a course schedule,Education & Teacher Training,299
EDX,Stanford University,"Algorithms: Design and Analysis, Part 2",Intermediate,0,English,0.0,0,Self-paced on your time,Computer Science,149
EDX,Rice University,The Math of Data Science: Linear Algebra,Intermediate,0,English,0.0,6746,Self-paced on your time,Math,159
EDX,Universidades Anáhuac,Introducción al quirófano,Intermediate,0,Español,0.0,0,Self-paced on your time,Medicine,49
EDX,Delft University of Technology,The Hardware of a Quantum Computer,Intermediate,0,English,0.0,20052,Self-paced on your time,Physics,79
EDX,Berklee College of Music,Grabar y mezclar música,Introductory,0,Español,0.0,10856,Self-paced on your time,Music,49
EDX,Tecnológico de Monterrey,Leadership focused on Human Flourishing,Intermediate,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,Stanford University,Automata Theory,Advanced,0,English,0.0,0,Self-paced on your time,Computer Science,129
EDX,IBM,¡Conceptos básicos de Python para Data Science!,Introductory,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,49
EDX,Tecnológico de Monterrey,Herramientas para el Análisis de Big Data,Intermediate,0,Español,0.0,8118,Self-paced on your time,Data Analysis & Statistics,49
EDX,The International Monetary Fund,Foundations of Central Bank Law,Intermediate,0,English,0.0,6169,Self-paced on your time,Law,25
EDX,Dartmouth_IMTx-Dartmouth College-IMT,C Programming: Modular Programming and Memory Management,Introductory,0,English,0.0,18690,Self-paced on your time,Computer Science,49
EDX,Inter-American Development Bank,Enseñanza temprana de matemáticas y ciencias,Introductory,0,Español,0.0,8250,Self-paced on your time,Education & Teacher Training,25
EDX,Massachusetts Institute of Technology,Entrepreneurship 102: What can you do for your customer?,Introductory,0,English,0.0,11275,Self-paced on your time,Business & Management,49
EDX,Wellesley College,Italian Language and Culture: Advanced (2019-2020),Advanced,0,Italiano,0.0,24667,Self-paced on your time,Language,49
EDX,The University of Edinburgh,Introduction to Marketing,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,Kyoto University,Origins of the Human Mind,Introductory,0,English,0.0,11812,Self-paced on your time,Science,49
EDX,SchoolYourself,Introduction to Geometry,Introductory,0,English,0.0,61824,Self-paced on your time,Math,50
EDX,World Bank Group,The Future of Work: Preparing for Disruption,Introductory,0,English,0.0,43125,Self-paced on your time,Economics & Finance,5
EDX,Université de Montréal,Clinical Reasoning Process,Introductory,0,English,0.0,5367,Self-paced on your time,Medicine,149
EDX,Inter-American Development Bank,Datos para la efectividad de las políticas públicas,Introductory,0,Español,0.0,80425,Self-paced on your time,Data Analysis & Statistics,25
EDX,New York University,Media Law,Introductory,0,English,0.0,7253,Instructor-led on a course schedule,Art & Culture,249
EDX,Inter-American Development Bank,Líderes para la Gestión en Seguridad Ciudadana y Justicia,Intermediate,0,Español,0.0,12826,Self-paced on your time,Social Sciences,25
EDX,Universitat Politècnica de Valencia,"Diseña, fabrica y programa tu propio robot",Introductory,0,Español,0.0,25024,Self-paced on your time,Engineering,75
EDX,University of Texas at Arlington,Pivoting to Online Teaching: Research and Practitioner Perspectives,Introductory,0,English,0.0,5289,Self-paced on your time,Education & Teacher Training,139
EDX,Wageningen University & Research,Circular Economy: An Interdisciplinary Approach,Advanced,0,English,0.0,10281,Self-paced on your time,Business & Management,149
EDX,Massachusetts Institute of Technology,Calculus 1B: Integration,Intermediate,0,English,0.0,44669,Instructor-led on a course schedule,Math,100
EDX,"The University of California, San Diego",Algorithmic Design and Techniques,Intermediate,0,English,0.0,40620,Self-paced on your time,Computer Science,99
EDX,Delft University of Technology,Drinking Water Treatment,Intermediate,0,English,0.0,51918,Self-paced on your time,Engineering,50
EDX,Universidades Anáhuac,Fundamentos de información financiera y contable,Intermediate,0,Español,0.0,7789,Self-paced on your time,Economics & Finance,49
EDX,Université catholique de Louvain,Les principes de la finance,Intermediate,0,Français,0.0,44037,Self-paced on your time,Business & Management,150
EDX,University of Adelaide,Music Technology Foundations,Introductory,0,English,0.0,34550,Self-paced on your time,Computer Science,169
EDX,Babson College,The Entrepreneurial Mindset,Introductory,0,English,0.0,31077,Self-paced on your time,Business & Management,149
EDX,The University of Michigan,"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",Introductory,0,English,0.0,26453,Self-paced on your time,Biology & Life Sciences,49
EDX,NYIF,Risk Management and Credit Principles,Advanced,0,English,0.0,9028,Self-paced on your time,Economics & Finance,199
EDX,Waseda University,Steps in Japanese for Beginners1 Part3,Introductory,0,English,0.0,6169,Self-paced on your time,Language,99
EDX,Massachusetts Institute of Technology,Structural Materials: Selection and Economics,Introductory,0,English,0.0,9752,Self-paced on your time,Engineering,50
EDX,University of Pennsylvania,Algorithm Design and Analysis,Intermediate,0,English,0.0,39137,Self-paced on your time,Computer Science,149
EDX,The University of Michigan,Estructuras de Datos con Python,Introductory,0,Español,0.0,0,Self-paced on your time,Computer Science,49
EDX,MandarinX,Mandarin Chinese for Business,Intermediate,0,English,0.0,12384,Self-paced on your time,Language,149
EDX,Universitat Politècnica de Valencia,Bases Matemáticas: Números y terminología,Intermediate,0,Español,0.0,26060,Self-paced on your time,Math,50
EDX,IsraelX-Tel Aviv University,Arab-Islamic History: From Tribes to Empires,Introductory,0,English,0.0,17321,Self-paced on your time,Humanities,149
EDX,The Georgia Institute of Technology,Human-Computer Interaction I: Fundamentals & Design Principles,Introductory,0,English,0.0,9010,Self-paced on your time,Computer Science,99
EDX,Université catholique de Louvain,Modeling and simulation of multibody systems,Intermediate,0,English,0.0,0,Instructor-led on a course schedule,Engineering,50
EDX,"The University of California, San Diego",The Science of Parenting,Introductory,0,English,0.0,37538,Self-paced on your time,Social Sciences,49
EDX,Columbia University,Inclusive Teaching: Supporting All Students in the College Classroom,Introductory,0,English,0.0,9899,Self-paced on your time,Education & Teacher Training,49
EDX,Babson College,Analytics for Decision Making,Introductory,0,English,0.0,31031,Self-paced on your time,Business & Management,249
EDX,Universidades Anáhuac,Principios de Análisis e Instrumentos Financieros,Intermediate,0,Español,0.0,0,Self-paced on your time,Economics & Finance,49
EDX,The University of Queensland,Energy Principles and Renewable Energy,Advanced,0,English,0.0,19520,Instructor-led on a course schedule,Energy & Earth Sciences,375
EDX,Rice University,DNA: Biology’s Genetic Code,Intermediate,0,English,0.0,35162,Self-paced on your time,Biology & Life Sciences,169
EDX,Berklee College of Music,Music For Wellness,Introductory,0,English,0.0,19728,Self-paced on your time,Humanities,49
EDX,Stanford University,Mining Massive Datasets,Advanced,0,English,0.0,5311,Self-paced on your time,Computer Science,149
EDX,Tokyo Institute of Technology,Introduction to Electrical and Electronic Engineering - 電気電子工学入門 -,Introductory,0,English,0.0,25041,Self-paced on your time,Engineering,50
EDX,Universidad del Rosario,A travel by Spanish America: Spanish for beginners,Introductory,0,Español,0.0,0,Self-paced on your time,Language,49
EDX,Universidades Anáhuac,Introducción a la Inteligencia Artificial,Introductory,0,Español,0.0,11184,Self-paced on your time,Computer Science,49
EDX,Universidad Galileo,Introducción a la Inteligencia Artificial: Principales Algoritmos,Introductory,0,Español,0.0,0,Self-paced on your time,Computer Science,49
EDX,Amnesty International,Digital Security and Human Rights,Introductory,0,English,0.0,11443,Self-paced on your time,Social Sciences,49
EDX,Tecnológico de Monterrey,Critical thinking: reasoned decision making,Introductory,0,English,0.0,6923,Self-paced on your time,Business & Management,149
EDX,Universitat Politècnica de Valencia,Introduction to the Internet of Things,Introductory,0,English,0.0,7581,Self-paced on your time,Electronics,50
EDX,NYIF,Trading - Fundamentals of Technical Analysis,Introductory,0,English,0.0,0,Self-paced on your time,Economics & Finance,199
EDX,Universidad Autónoma de Madrid,Riñones: conoce sus funciones para mejorar tu salud y calidad de vida,Introductory,0,Español,0.0,20261,Self-paced on your time,Medicine,49
EDX,Rochester Institute of Technology,Design Thinking: Empathizing to Understand the Problem,Intermediate,0,English,0.0,13340,Self-paced on your time,Business & Management,299
EDX,Rochester Institute of Technology,Storytelling in the Workplace,Introductory,0,English,0.0,0,Self-paced on your time,Communication,199
EDX,"University of California, Berkeley",Marketing Analytics: Price and Promotion Analytics,Intermediate,0,English,0.0,41021,Self-paced on your time,Computer Science,249
EDX,IITBombay,Implementation of Data Structures,Intermediate,0,English,0.0,27761,Self-paced on your time,Computer Science,149
EDX,Wits University,Activism and Citizen Journalism through Media,Introductory,0,English,0.0,7460,Self-paced on your time,Communication,49
EDX,Chalmers University of Technology,Electric and Conventional Vehicles,Advanced,0,English,0.0,22089,Instructor-led on a course schedule,Engineering,249
EDX,University of Adelaide,Big Data Fundamentals,Intermediate,0,English,0.0,40106,Self-paced on your time,Computer Science,199
EDX,Wageningen University & Research,Sustainable Food Security: The value of systems thinking,Introductory,0,English,0.0,26600,Self-paced on your time,Biology & Life Sciences,49
EDX,The Hong Kong Polytechnic University,Knowledge Management and Big Data in Business,Introductory,0,English,0.0,69064,Self-paced on your time,Business & Management,50
EDX,Pontificia Universidad Javeriana,Uso efectivo del tiempo,Introductory,0,Español,0.0,6409,Self-paced on your time,Economics & Finance,49
EDX,Dartmouth_IMTx-Dartmouth College-IMT,C Programming: Pointers and Memory Management,Introductory,0,English,0.0,19171,Self-paced on your time,Computer Science,49
EDX,Australian National University,Astrophysics: The Violent Universe,Intermediate,0,English,0.0,65711,Self-paced on your time,Physics,50
EDX,ETH Zurich,Landscape Ecology,Intermediate,0,English,0.0,8644,Self-paced on your time,Environmental Studies,50
EDX,Curtin University,IoT Programming and Big Data,Introductory,0,English,0.0,21591,Self-paced on your time,Computer Science,199
EDX,Amazon Web Services,AWS: Getting Started with Cloud Security,Introductory,0,English,0.0,8192,Self-paced on your time,Computer Science,49
EDX,Universidad Nacional de Córdoba,Introducción a la gravedad cuántica de lazos,Introductory,0,Español,0.0,7360,Self-paced on your time,Science,50
EDX,Berklee College of Music,Introduction to the Music Business,Introductory,0,English,0.0,46607,Self-paced on your time,Business & Management,49
EDX,Universidad Autónoma de Madrid,Introducción a la programación en C: Tipos de datos y estructuras,Introductory,0,Español,0.0,13480,Self-paced on your time,Computer Science,49
EDX,Tecnológico de Monterrey,Visualización de Datos y Storytelling,Intermediate,0,Español,0.0,5980,Self-paced on your time,Data Analysis & Statistics,49
EDX,The University of Michigan,Negociación exitosa: Estrategias y habilidades esenciales (en español),Introductory,0,Español,0.0,0,Self-paced on your time,Business & Management,49
EDX,SDG Academy,"Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",Intermediate,0,English,0.0,10488,Self-paced on your time,Environmental Studies,49
EDX,Doane University,Macroeconomics - The Basics,Introductory,0,English,0.0,0,Self-paced on your time,Economics & Finance,79
EDX,NYIF,Fundamentals of Financial Mathematics and Capital Budgeting,Introductory,0,English,0.0,5410,Self-paced on your time,Economics & Finance,99
EDX,Universitat Politècnica de Valencia,Gestión participativa: motivación y liderazgo organizacional,Intermediate,0,Español,0.0,23441,Self-paced on your time,Business & Management,79
EDX,IBM,Herramientas de ciencia de datos: uso práctico,Introductory,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,39
EDX,Universidades Anáhuac,Bienestar para el desarrollo personal y profesional,Intermediate,0,Español,0.0,0,Self-paced on your time,Health & Safety,29
EDX,Tecnológico de Monterrey,Energía eléctrica: conceptos y principios básicos,Intermediate,0,Español,0.0,9762,Self-paced on your time,Engineering,49
EDX,The University of Queensland,Market Segmentation Analysis,Intermediate,0,English,0.0,17055,Self-paced on your time,Business & Management,99
EDX,Tecnológico de Monterrey,Pensamento crítico: tomada de decisões fundamentadas,Introductory,0,Português,0.0,0,Self-paced on your time,Business & Management,149
EDX,"University of California, Berkeley",AP® English Literature & Composition – Part 2: Poems,Introductory,0,English,0.0,5719,Self-paced on your time,Humanities,49
EDX,Massachusetts Institute of Technology,"Electrical, Optical & Magnetic Materials and Devices",Intermediate,0,English,0.0,16905,Self-paced on your time,Engineering,150
EDX,University of Hong Kong,Advanced Cardiac Imaging: Cardiac Computed Tomography (CT),Introductory,0,English,0.0,0,Self-paced on your time,Medicine,99
EDX,Delft University of Technology,How to Design a Successful Business Model,Introductory,0,English,0.0,33656,Self-paced on your time,Business & Management,99
EDX,University of British Columbia,Ecodesign for Cities and Suburbs,Introductory,0,English,0.0,28472,Self-paced on your time,Environmental Studies,99
EDX,ETH Zurich,Agile Software Development,Introductory,0,English,0.0,37158,Self-paced on your time,Computer Science,50
EDX,Universidad del Rosario,Diseño de sistemas de información gerencial para intranet con Microsoft Access,Intermediate,0,Español,0.0,9144,Self-paced on your time,Computer Science,49
EDX,Stanford University,Essentials of Program Strategy and Evaluation,Introductory,0,English,0.0,0,Self-paced on your time,Philanthropy,50
EDX,Inter-American Development Bank,Gestão de Projetos de Desenvolvimento,Introductory,0,Português,0.0,28337,Self-paced on your time,Business & Management,49
EDX,The University of Queensland,Innovation: From Plan to Product,Intermediate,0,English,0.0,12918,Self-paced on your time,Business & Management,249
EDX,New York University,Introduction to Database Queries,Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,166
EDX,The University of Edinburgh,Climate Change: Carbon Capture and Storage,Introductory,0,English,0.0,10551,Self-paced on your time,Engineering,49
EDX,Stanford University,Reservoir Geomechanics,Introductory,0,English,0.0,5280,Self-paced on your time,Energy & Earth Sciences,129
