Plataform,Title,Level,Price,Language,Rating,is_paid,n_Students,num_reviews,num_lectures,Subject,Ventas
Udemy,Guitar for Absolute Beginners (Class 1),Beginner Level,20,English,0.0,True,45,4,48,Musical Instruments,900
Udemy,Tenor Banjo for Absolute Beginners,Beginner Level,0,English,0.0,False,3167,161,34,Musical Instruments,0
Udemy,Guitar Lessons - 50 Essential Fast Legato Licks,Intermediate Level,35,French,0.0,True,105,9,23,Musical Instruments,3675
Udemy,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,Beginner Level,90,Portuguese,0.0,True,85,22,20,Musical Instruments,7650
Udemy,Aprende batería con el nuevo método IDT,All Levels,20,Spanish,0.0,True,335,32,25,Musical Instruments,6700
Udemy,5 lecciones que todo guitarrista debe tomar,Beginner Level,0,Spanish,0.0,False,4452,263,14,Musical Instruments,0
Udemy,Los 7 Acordes para Tocarlo Todo en un fin de semana,Beginner Level,20,Spanish,0.0,True,332,23,42,Musical Instruments,6640
Udemy,Curso de Violão Popular,Beginner Level,25,Portuguese,0.0,True,287,42,27,Musical Instruments,7175
Udemy,Aprendiendo Piano: Ejercicios de calentamiento,Beginner Level,0,Spanish,0.0,False,1876,109,11,Musical Instruments,0
Udemy,Aprendiendo piano: Lectura de piezas clásicas Vol.II,Beginner Level,40,Spanish,0.0,True,113,4,18,Musical Instruments,4520
Udemy,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",All Levels,75,Spanish,0.0,True,158,17,59,Musical Instruments,11850
Udemy,Guitarra Desde Cero - PARTE 1,Beginner Level,35,Spanish,0.0,True,480,12,123,Musical Instruments,16800
Udemy,Super-Curso de Guitarra Práctico Para Principiantes,Beginner Level,85,Spanish,0.0,True,228,26,215,Musical Instruments,19380
Udemy,Explosão Pentatônica,All Levels,55,Portuguese,0.0,True,42,5,19,Musical Instruments,2310
Udemy,Complete Beginners Introduction to Guitar,Beginner Level,40,English,0.0,True,10,4,35,Musical Instruments,400
Udemy,Learn 10 Scottish Tunes Piano Easy Level,Beginner Level,45,English,0.0,True,103,1,46,Musical Instruments,4635
Udemy,Fingerpicking Fundamentals,Beginner Level,20,English,0.0,True,75,7,22,Musical Instruments,1500
Udemy,Piano With A Pro,All Levels,25,English,0.0,True,66,6,38,Musical Instruments,1650
Udemy,Piano Lessons for Beginners: Play the Piano AND Read Music!,Beginner Level,70,English,0.0,True,61,9,30,Musical Instruments,4270
Udemy,Master the Tuba - Intermediate Instruction Made Simple!,Intermediate Level,50,English,0.0,True,184,5,107,Musical Instruments,9200
Udemy,The Fun and Effective Piano Course,All Levels,30,English,0.0,True,24,2,38,Musical Instruments,720
Udemy,Advanced Flute Studies - Learn to Master the Flute!​,All Levels,50,English,0.0,True,205,4,95,Musical Instruments,10250
Udemy,Alternate Picking Speed & Accuracy,All Levels,20,English,0.0,True,19,4,83,Musical Instruments,380
Udemy,"Master the Euphonium with Simple, Intermediate Instruction!",Intermediate Level,50,English,0.0,True,120,6,106,Musical Instruments,6000
Udemy,Master the Clarinet: Intermediate Instruction Made Simple!,All Levels,50,English,0.0,True,232,11,97,Musical Instruments,11600
Udemy,Advanced Clarinet Studies - Learn to Master the Clarinet!,All Levels,50,English,0.0,True,148,3,77,Musical Instruments,7400
Udemy,Aprende a tocar ritmo pop en el piano y teclado,All Levels,20,Spanish,0.0,True,10,1,9,Musical Instruments,200
Udemy,Aprendiendo Piano: Tocando piezas populares Vol.II,Beginner Level,100,Spanish,0.0,True,72,2,24,Musical Instruments,7200
Udemy,Comment jouer du Pianoforte,All Levels,100,French,0.0,True,172,2,41,Musical Instruments,17200
Udemy,Aprende a tocar blues en el piano y teclado,All Levels,50,Spanish,0.0,True,10,4,22,Musical Instruments,500
Udemy,ABC DO VIOLÃO E GUITARRA,Beginner Level,85,Portuguese,0.0,True,25,2,30,Musical Instruments,2125
Udemy,Suonare la Chitarra,All Levels,200,English,0.0,True,1,1,22,Musical Instruments,200
Udemy,Aprende todos los secretos de la guitarra flamenca,All Levels,50,Spanish,0.0,True,13,2,23,Musical Instruments,650
Udemy,こどもギターレッスン　リトルギタリストⅠ,Beginner Level,20,Japanese,0.0,True,69,1,53,Musical Instruments,1380
Udemy,Aprende cómo tocar el Bajo Sexto,All Levels,50,Spanish,0.0,True,10,2,17,Musical Instruments,500
Udemy,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,All Levels,50,French,0.0,True,25,1,321,Musical Instruments,1250
Udemy,Sistema Completo De Guitarra Rítmica Para Principiantes,Beginner Level,55,Portuguese,0.0,True,21,3,32,Musical Instruments,1155
Udemy,Curso de batería online de Patricio Iglesias (Santa Sabina),Intermediate Level,35,Spanish,0.0,True,5,1,17,Musical Instruments,175
Udemy,"Learn Piano with Beyer, 15 Minutes Challenge",All Levels,65,English,0.0,True,418,2,30,Musical Instruments,27170
Udemy,"Classical Guitar Master Class: 'Alman  """,Intermediate Level,195,English,0.0,True,113,2,34,Musical Instruments,22035
Udemy,Blues Accelerator - 21 Days to Blues Guitar Mastery,Beginner Level,50,English,0.0,True,78,6,45,Musical Instruments,3900
Udemy,Alto Saxophone Lessons For Beginners,Beginner Level,95,English,0.0,True,51,7,42,Musical Instruments,4845
Udemy,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,All Levels,20,English,0.0,True,58,1,10,Musical Instruments,1160
Udemy,Piano With Willie: Jazz & Gospel Exercises,Intermediate Level,40,English,0.0,True,56,3,28,Musical Instruments,2240
Udemy,Bending the blue notes to give you killer sound on harmonica,Intermediate Level,35,English,0.0,True,162,3,14,Musical Instruments,5670
Udemy,"Beginner's Guitar: Tuning, Strumming, and Chords!",Beginner Level,0,English,0.0,False,2577,30,6,Musical Instruments,0
Udemy,Instant Harmonica - play The Lion Sleeps Tonight - today!,Beginner Level,20,English,0.0,True,62,1,11,Musical Instruments,1240
Udemy,Piano With Willie Building Technique with Scales Vol. 3,All Levels,40,English,0.0,True,42,1,11,Musical Instruments,1680
Udemy,Instant Bodhran - part two; learning further drumming skills,Beginner Level,40,English,0.0,True,28,1,10,Musical Instruments,1120
Udemy,Guitar Essentials,Beginner Level,20,English,0.0,True,261,1,18,Musical Instruments,5220
Udemy,Rhythm to Rock Drum Lessons,Beginner Level,20,English,0.0,True,44,2,7,Musical Instruments,880
Udemy,Learn to play and improve 12 bar blues harmonica solos,Beginner Level,40,English,0.0,True,4,1,27,Musical Instruments,160
Udemy,Learn to improvise on your harmonica - in nice easy steps,Beginner Level,35,English,0.0,True,98,1,15,Musical Instruments,3430
Udemy,Learning Electric Guitar for Absolute Beginners,Beginner Level,35,English,0.0,True,19,2,12,Musical Instruments,665
Udemy,Advanced Bassoon Studies - Learn to Master the Bassoon!​,All Levels,50,English,0.0,True,197,0,106,Musical Instruments,9850
Udemy,Blues Guitar Lessons: Play Like the Greats - All Levels,All Levels,20,English,0.0,True,58,4,47,Musical Instruments,1160
Udemy,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,All Levels,40,English,0.0,True,21,3,27,Musical Instruments,840
Udemy,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,All Levels,50,English,0.0,True,92,3,71,Musical Instruments,4600
Udemy,Electric Bass Right From The Start,Beginner Level,100,English,0.0,True,239,1,9,Musical Instruments,23900
Udemy,Beginner Guitar Essentials,Beginner Level,95,English,0.0,True,5,2,45,Musical Instruments,475
Udemy,Advanced Tuba Studies - Become a Master of the Tuba!​,All Levels,50,English,0.0,True,173,0,63,Musical Instruments,8650
Udemy,'Greensleeves' Creative Piano Lessons Course,All Levels,20,English,0.0,True,10,1,8,Musical Instruments,200
Udemy,Rhythm to Rock Drum Lesson 4,Beginner Level,20,English,0.0,True,12,3,12,Musical Instruments,240
Udemy,Hands On Guitar: Beyond Beginner,Beginner Level,20,English,0.0,True,54,7,69,Musical Instruments,1080
Udemy,Instant harmonica - play Auld Lang Syne the neet (tonight)!,All Levels,40,English,0.0,True,28,1,13,Musical Instruments,1120
Udemy,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,Beginner Level,25,English,0.0,True,238,3,22,Musical Instruments,5950
Udemy,The Ultimate Method for Learning Modern Piano & Keyboards,All Levels,25,English,0.0,True,512,3,151,Musical Instruments,12800
Udemy,Master the Bassoon - Intermediate Instruction Made Simple!,All Levels,50,English,0.0,True,177,3,102,Musical Instruments,8850
Udemy,Oboe Pro Series - You're going to love practicing the Oboe,All Levels,50,English,0.0,True,61,5,36,Musical Instruments,3050
Udemy,Instant Harmonica - play this classic GAME OF THRONES theme!,Beginner Level,40,English,0.0,True,21,2,13,Musical Instruments,840
Udemy,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",Intermediate Level,50,English,0.0,True,115,6,53,Musical Instruments,5750
Udemy,Learn 4 Vital things that will make your DRUM PLAYING EASIER,All Levels,35,English,0.0,True,510,1,8,Musical Instruments,17850
Udemy,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,Intermediate Level,50,English,0.0,True,147,4,39,Musical Instruments,7350
Udemy,Traditional-Style Electric Blues Guitar For Beginners,Beginner Level,25,English,0.0,True,9,2,36,Musical Instruments,225
Udemy,Aprende a tocar los mejores solos en la guitarra eléctrica,All Levels,30,Spanish,0.0,True,5,1,16,Musical Instruments,150
Udemy,Aprende a tocar la guitarra,All Levels,50,English,0.0,True,7,1,25,Musical Instruments,350
Udemy,Aprende a tocar el piano desde cero,All Levels,50,Spanish,0.0,True,4,0,16,Musical Instruments,200
Udemy,Aprende a tocar el clarinete.  ,All Levels,50,Spanish,0.0,True,4,0,26,Musical Instruments,200
Udemy,Ahora aprende a tocar jazz en el piano,All Levels,30,Spanish,0.0,True,4,0,9,Musical Instruments,120
Udemy,こどもギターレッスン　リトルギタリストⅡ,Beginner Level,20,Japanese,0.0,True,2,0,47,Musical Instruments,40
Udemy,Aprende a tocar el contrabajo sin complicaciones,All Levels,50,Spanish,0.0,True,3,1,20,Musical Instruments,150
Udemy,Aprende a tocar la guitarra eléctrica,All Levels,50,Spanish,0.0,True,3,0,39,Musical Instruments,150
Udemy,Aprende a improvisar en la guitarra eléctrica,All Levels,50,Spanish,0.0,True,3,0,19,Musical Instruments,150
Udemy,Curso de Teclado,Beginner Level,40,Spanish,0.0,True,1,0,26,Musical Instruments,40
Udemy,Guitarra Acústica en Siete Días,Beginner Level,20,Spanish,0.0,True,1,1,38,Musical Instruments,20
Udemy,improvisación de Guitarra,All Levels,20,Spanish,0.0,True,1,0,10,Musical Instruments,20
Udemy,Step by Step Classical Guitar Course,Beginner Level,100,English,0.0,True,9,1,45,Musical Instruments,900
Udemy,Piano With Willie Building Technique with Scales Vol. 4,All Levels,40,English,0.0,True,44,0,11,Musical Instruments,1760
Udemy,Back In Black the AC/DC Classic Rock Track,Intermediate Level,20,English,0.0,True,13,1,72,Musical Instruments,260
Udemy,Keyboard Basics,All Levels,25,English,0.0,True,17,1,7,Musical Instruments,425
Udemy,Beginner Guitar Lessons,Beginner Level,20,English,0.0,True,118,0,5,Musical Instruments,2360
Udemy,Guitar Fundamentals for Beginners,Beginner Level,25,English,0.0,True,5,1,11,Musical Instruments,125
Udemy,Easy Piano - learn and play along,Beginner Level,20,English,0.0,True,11,1,48,Musical Instruments,220
Udemy,Learn Piano: The Basics of Keyboards,Beginner Level,20,English,0.0,True,113,0,24,Musical Instruments,2260
Udemy,Bassoon Pro Series - You're going to love practicing Bassoon,All Levels,50,English,0.0,True,36,0,42,Musical Instruments,1800
Udemy,Acoustic Guitar Lessons For Beginners,Beginner Level,95,English,0.0,True,10,3,39,Musical Instruments,950
Udemy,Coach Guitar - Amazing New Way To Learn Guitar With Colors,All Levels,50,English,0.0,True,12,0,321,Musical Instruments,600
Udemy,Mastering the Art of Guitar Chords,Beginner Level,20,English,0.0,True,78,0,18,Musical Instruments,1560
Udemy,30 Day Guitar Jump Start for Success,Beginner Level,105,English,0.0,True,31,4,92,Musical Instruments,3255
Udemy,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Beginner Level,50,English,0.0,True,205,11,77,Musical Instruments,10250
Udemy,The 7 Day Guitar Method,All Levels,20,English,0.0,True,213,4,11,Musical Instruments,4260
Udemy,Instant Harmonica - play Star Wars + the Lion Sleeps now!,All Levels,40,English,0.0,True,33,3,20,Musical Instruments,1320
Udemy,Instant harmonica - play Adele's wonderful 'Hello' today!,All Levels,20,English,0.0,True,284,3,12,Musical Instruments,5680
Udemy,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Beginner Level,50,English,0.0,True,8,2,16,Musical Instruments,400
Udemy,Master Oboe Playing: Intermediate Instruction Made Simple!,Intermediate Level,50,English,0.0,True,98,6,73,Musical Instruments,4900
Udemy,Drum Set for Beginners,Beginner Level,20,English,0.0,True,119,8,26,Musical Instruments,2380
Udemy,Guitar Lessons - Economy Picking Essentials,Intermediate Level,35,English,0.0,True,45,5,15,Musical Instruments,1575
Udemy,Blues Guitar Lessons - Blues Guitar - Robert Johnson,Intermediate Level,20,French,0.0,True,297,7,7,Musical Instruments,5940
Udemy,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,Beginner Level,30,English,0.0,True,137,2,43,Musical Instruments,4110
Udemy,Learn to Play Irish Fiddle,Beginner Level,60,English,0.0,True,112,7,63,Musical Instruments,6720
Udemy,Hands-On Guitar: The Beginner's Guide,Beginner Level,20,English,0.0,True,28,7,72,Musical Instruments,560
Udemy,Slap Bass For Beginners,All Levels,50,English,0.0,True,79,3,25,Musical Instruments,3950
Udemy,Piano Lessons for Beginners Made Easy,Beginner Level,25,English,0.0,True,333,5,40,Musical Instruments,8325
Udemy,Horn Pro Series - You're going to love playing French Horn,All Levels,50,English,0.0,True,48,3,61,Musical Instruments,2400
Udemy,Instant Harmonica - play the Irish tune Whiskey in the Jar!,All Levels,20,English,0.0,True,41,1,13,Musical Instruments,820
Udemy,Didgeridoo - from zero to HERO! Part Three. Advanced level.,Expert Level,35,English,0.0,True,209,5,19,Musical Instruments,7315
Udemy,Saxophone Pro Series - You're going to love practicing Sax,All Levels,50,English,0.0,True,119,4,32,Musical Instruments,5950
Udemy,Easy Piano for Kids - Complete Beginner Piano Course,Beginner Level,115,English,0.0,True,139,8,104,Musical Instruments,15985
Udemy,Guitar Lessons - Two Handed Tapping Essentials,Intermediate Level,35,English,0.0,True,41,2,11,Musical Instruments,1435
Udemy,Clarinet Pro Series - Fall in love with the Clarinet,All Levels,50,English,0.0,True,95,3,30,Musical Instruments,4750
Udemy,Advanced Trumpet Studies - Learn to Master the Trumpet!​,Intermediate Level,50,English,0.0,True,184,4,82,Musical Instruments,9200
Udemy,Poldark TV series Soundtracks for Piano-Quicklessons,Beginner Level,20,English,0.0,True,8,1,9,Musical Instruments,160
Udemy,Master the Saxophone: Intermediate Instruction Made Simple!,Intermediate Level,50,English,0.0,True,376,9,86,Musical Instruments,18800
Udemy,You Can Play Jazz Saxophone,Beginner Level,20,English,0.0,True,37,7,6,Musical Instruments,740
Udemy,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",All Levels,20,English,0.0,True,169,3,16,Musical Instruments,3380
Udemy,Building Up To Barre Chords,All Levels,20,English,0.0,True,20,6,12,Musical Instruments,400
Udemy,Learn the Violin - Bowing Techniques,Intermediate Level,80,English,0.0,True,89,6,12,Musical Instruments,7120
Udemy,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,All Levels,45,English,0.0,True,98,5,14,Musical Instruments,4410
Udemy,Back 2 The Basics,All Levels,50,English,0.0,True,265,23,65,Musical Instruments,13250
Udemy,Play the Jews Harp - instant skills for non musicians.,Intermediate Level,25,English,0.0,True,196,16,35,Musical Instruments,4900
Udemy,Master Trumpet Playing: Intermediate Instruction Made Simple,Intermediate Level,50,English,0.0,True,292,18,130,Musical Instruments,14600
Udemy,Practical Guitar Theory: Level 1,All Levels,60,English,0.0,True,14,3,41,Musical Instruments,840
Udemy,Instant harmonica - enjoy playing Silent Night tonight!,All Levels,40,English,0.0,True,16,3,12,Musical Instruments,640
Udemy,HARP&SOUL  |  Learn the Secrets of the Harmonica,All Levels,35,English,0.0,True,114,8,59,Musical Instruments,3990
Udemy,"Play Leyenda, Canarios, and Bach on Classical Guitar",Intermediate Level,195,English,0.0,True,185,8,70,Musical Instruments,36075
Udemy,Instant Harmonica - play the cool tune Dirty Old Town now!,All Levels,40,English,0.0,True,42,8,17,Musical Instruments,1680
Udemy,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,Beginner Level,45,English,0.0,True,57,9,15,Musical Instruments,2565
Udemy,Guitar Lessons : Rock Guitar in 1 Day!,Beginner Level,50,English,0.0,True,17,4,37,Musical Instruments,850
Udemy,Tenor Banjo,Intermediate Level,40,English,0.0,True,70,6,18,Musical Instruments,2800
Udemy,Introduction to Lead Guitar,Intermediate Level,20,English,0.0,True,245,8,34,Musical Instruments,4900
Udemy,Piano With Willie: Basics of Improvisation,Beginner Level,40,English,0.0,True,76,4,23,Musical Instruments,3040
Udemy,Euphonium Pro Series - Fall in love with the Euphonium,All Levels,50,English,0.0,True,44,2,40,Musical Instruments,2200
Udemy,Pure Rock Guitar : Play Like the Gods of Rock!,All Levels,45,English,0.0,True,80,5,24,Musical Instruments,3600
Udemy,Master the French Horn: Intermediate Instruction Made Simple,Intermediate Level,50,English,0.0,True,68,8,126,Musical Instruments,3400
Udemy,Classical Guitar Technique: 80/20,All Levels,175,French,0.0,True,54,0,18,Musical Instruments,9450
Udemy,Total beginner to intermediate guitar - Learn to play by ear,Beginner Level,45,English,0.0,True,80,4,112,Musical Instruments,3600
Udemy,Aprende escalas y arpegios  Vol. I: Modo mayor,Beginner Level,50,Spanish,0.0,True,85,2,30,Musical Instruments,4250
Udemy,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Beginner Level,40,Spanish,0.0,True,57,7,16,Musical Instruments,2280
Udemy,Ukulele lernen für Papas mit Bruder Jakob,Beginner Level,55,English,0.0,True,12,1,38,Musical Instruments,660
Udemy,Tin Whistle Básico,Beginner Level,20,English,0.0,True,11,2,53,Musical Instruments,220
Udemy,Leve a sua técnica de pedal duplo para um novo patamar,Intermediate Level,40,Portuguese,0.0,True,42,4,196,Musical Instruments,1680
Udemy,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,All Levels,40,Spanish,0.0,True,20,4,24,Musical Instruments,800
Udemy,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,Beginner Level,20,Japanese,0.0,True,41,3,48,Musical Instruments,820
Udemy,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,Beginner Level,20,Japanese,0.0,True,5,1,7,Musical Instruments,100
Udemy,Aprende a Tocar Teclado - Piano,All Levels,35,Portuguese,0.0,True,119,8,52,Musical Instruments,4165
Udemy,Castañuelas por Sevillanas - Curso del toque de castañuelas,All Levels,40,Spanish,0.0,True,22,2,17,Musical Instruments,880
Udemy,Aprende a tocar Música Cristiana en el piano y teclado,All Levels,20,Spanish,0.0,True,17,3,13,Musical Instruments,340
Udemy,Easy Guitar Songwriting And Harmony,Beginner Level,20,English,0.0,True,82,3,62,Musical Instruments,1640
Udemy,How to play easy tunes on the harmonica - just the basics,Beginner Level,35,English,0.0,True,79,3,15,Musical Instruments,2765
Udemy,Rhythm to Rock Drum Lessons 2,Beginner Level,20,English,0.0,True,21,2,11,Musical Instruments,420
Udemy,Instant Harmonica - play Over the Rainbow + Skye Boat now!,All Levels,40,English,0.0,True,29,4,22,Musical Instruments,1160
Udemy,Bagpipe Instruction For Beginners,Beginner Level,30,English,0.0,True,31,4,5,Musical Instruments,930
Udemy,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",All Levels,50,English,0.0,True,156,4,62,Musical Instruments,7800
Udemy,Rhythm to Rock Drum Lessons 3,Beginner Level,20,English,0.0,True,12,2,12,Musical Instruments,240
Udemy,Guitar Lessons - Sweep Picking Arpeggio Essentials,Intermediate Level,35,English,0.0,True,74,6,13,Musical Instruments,2590
Udemy,Painless Piano!,Beginner Level,40,English,0.0,True,353,1,30,Musical Instruments,14120
Udemy,Beginning Flute Lessons,Beginner Level,20,English,0.0,True,137,12,17,Musical Instruments,2740
Udemy,Piano Lesson Variety,Intermediate Level,40,English,0.0,True,59,1,28,Musical Instruments,2360
Udemy,Pop and Jazz Keyboards and Harmony (beginner level),Beginner Level,180,English,0.0,True,47,7,13,Musical Instruments,8460
Udemy,Starting to play the blues on your harmonica in easy steps ,Intermediate Level,35,English,0.0,True,71,3,16,Musical Instruments,2485
Udemy,Learn the Viola - Scales and Fundamentals,Beginner Level,80,English,0.0,True,21,3,38,Musical Instruments,1680
Udemy,"Learn to Play 'Let It Snow on Piano""",Intermediate Level,40,English,0.0,True,36,4,8,Musical Instruments,1440
Udemy,Instant Harmonica - play the Irish anthem Danny Boy today!,All Levels,40,English,0.0,True,8,1,15,Musical Instruments,320
Udemy,Piano Building Blocks: Learn Chord Additions & Variations,Beginner Level,0,English,0.0,False,375,0,9,Musical Instruments,0
Udemy,Advanced Saxophone Studies - Learn to Master the Saxophone!,Intermediate Level,50,English,0.0,True,215,5,80,Musical Instruments,10750
Udemy,Killer Harmonica sounds using the tongue and bending notes ,Intermediate Level,35,English,0.0,True,80,2,16,Musical Instruments,2800
Udemy,Instant Harmonica - play When the Saints on harmonica now!,Beginner Level,20,English,0.0,True,31,1,10,Musical Instruments,620
Udemy,Strumming the Guitar - 5 Lessons on Strum Patterns,Beginner Level,20,English,0.0,True,56,3,10,Musical Instruments,1120
Udemy,Learn Piano Online-Keys to the Keyboard,Beginner Level,50,English,0.0,True,18,1,9,Musical Instruments,900
Udemy,Ukulele Lessons For Beginners - Fast Track Your Learning,Beginner Level,20,English,0.0,True,57,8,28,Musical Instruments,1140
Udemy,Blues Guitar Lessons - Ragtime Blues Guitar,Expert Level,20,French,0.0,True,59,3,6,Musical Instruments,1180
Udemy,Getting Started with Power Chords,Beginner Level,20,English,0.0,True,6,0,27,Musical Instruments,120
Udemy,Blues Master - Professional Techniques Piano Course,All Levels,75,French,0.0,True,4,0,16,Musical Instruments,300
Udemy,Drumming 101: The Essential Elements,Beginner Level,50,English,0.0,True,4,0,17,Musical Instruments,200
Udemy,Flute Lessons For Beginners,Beginner Level,95,English,0.0,True,3,0,41,Musical Instruments,285
Udemy,Guitar for Christmas!,Beginner Level,20,English,0.0,True,7,0,17,Musical Instruments,140
Udemy,Learn Piano Online-Nocturnal Piano Solo,Intermediate Level,60,English,0.0,True,2,0,11,Musical Instruments,120
Udemy,Guitar Chords and Basic Strumming,Beginner Level,20,English,0.0,True,3,0,35,Musical Instruments,60
Udemy,Getting Started on the Acoustic Guitar,Beginner Level,20,English,0.0,True,3,0,28,Musical Instruments,60
Udemy,Learn Piano Online-In the Garden Piano Solo,Intermediate Level,60,English,0.0,True,1,0,11,Musical Instruments,60
Udemy,Saxophone Essentials: Beginners Course,Beginner Level,40,English,0.0,True,3,0,16,Musical Instruments,120
Udemy,Learn To Play The Guitar In A Day,Beginner Level,20,English,0.0,True,3,1,14,Musical Instruments,60
Udemy,88 Logic - The Essential Guide To Learning Piano,Beginner Level,25,English,0.0,True,3,0,5,Musical Instruments,75
Udemy,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,Intermediate Level,50,English,0.0,True,164,0,20,Musical Instruments,8200
Udemy,Instant Harmonica - play Dylan's Like a Rolling Stone now!,All Levels,40,English,0.0,True,28,2,11,Musical Instruments,1120
Udemy,Advanced Oboe Studies - Become a Master Oboist!​,Expert Level,50,English,0.0,True,47,0,82,Musical Instruments,2350
Udemy,Instant Harmonica - play 'I just called to say I love you',All Levels,40,English,0.0,True,15,0,11,Musical Instruments,600
Udemy,Jazz piano improvisation: The girl form Ipanema. Bossa nova,All Levels,30,English,0.0,True,151,1,5,Musical Instruments,4530
Udemy,Piano With Willie: Jazz Kids - Vol 3,Beginner Level,40,English,0.0,True,16,1,29,Musical Instruments,640
Udemy,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,All Levels,35,English,0.0,True,19,1,4,Musical Instruments,665
Udemy,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",Intermediate Level,30,English,0.0,True,14,1,13,Musical Instruments,420
Udemy,Guitar - Rock - Beginner with Marc Seal,All Levels,20,English,0.0,True,40,1,27,Musical Instruments,800
Udemy,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",All Levels,50,English,0.0,True,41,0,43,Musical Instruments,2050
Udemy,Bluegrass Guitar Essentials: Webisodes 11 & 12,All Levels,30,English,0.0,True,9,1,24,Musical Instruments,270
Udemy,Advanced Horn Studies - Learn to Master the French Horn!​,All Levels,50,English,0.0,True,46,0,91,Musical Instruments,2300
Udemy,Learn To Play Guitar Complete Beginners Quick Start,Beginner Level,20,English,0.0,True,75,0,11,Musical Instruments,1500
Udemy,Piano With Willie: Jazz Kids - Vol 4,Intermediate Level,40,English,0.0,True,19,0,30,Musical Instruments,760
Udemy,Instant Harmonica - play the old Popeye Spinach song now !,Beginner Level,20,English,0.0,True,22,0,10,Musical Instruments,440
Udemy,Piano With Willie: Jazz Kids - Vol 2,Beginner Level,40,English,0.0,True,17,0,38,Musical Instruments,680
Udemy,Practice guitar with no previous experience and become a pro,Beginner Level,30,English,0.0,True,26,0,14,Musical Instruments,780
Udemy,The Music Coach Online Spirit Drum Course,Beginner Level,95,English,0.0,True,2,0,86,Musical Instruments,190
Udemy,Make Electronic Music with the iPad,Beginner Level,20,English,0.0,True,13,0,69,Musical Instruments,260
Udemy,Learn Loreena McKennitt Songs-Quicklessons Piano Course,All Levels,20,English,0.0,True,1,0,6,Musical Instruments,20
Udemy,Guitar 201: Breakthroughs,Beginner Level,20,English,0.0,True,14,1,49,Musical Instruments,280
Udemy,Major Scales and Modes for Chromatic Harmonica,All Levels,20,English,0.0,True,6,1,14,Musical Instruments,120
Udemy,Play Guitar with Rhythm - 5 Easy Lessons,Beginner Level,20,English,0.0,True,31,0,10,Musical Instruments,620
Udemy,Coaching Bundle: Guitar for Music Educators: Part 1,All Levels,135,English,0.0,True,1,1,5,Musical Instruments,135
Udemy,Coaching Bundle: Guitar for Music Educators: Part 2,All Levels,135,English,0.0,True,1,1,6,Musical Instruments,135
Udemy,Ukulele 3:  Intermediate,Intermediate Level,25,English,0.0,True,1,0,11,Musical Instruments,25
Udemy,"Beginners Guitar Course - 'Try it and love it method""",Beginner Level,25,English,0.0,True,0,0,16,Musical Instruments,0
Udemy,Coaching Course: Rhythm Instruction for Music Educators P1,All Levels,130,English,0.0,True,0,0,6,Musical Instruments,0
Udemy,Learn Pirates of the Caribbean by Ear on the Piano,All Levels,20,English,0.0,True,0,0,6,Musical Instruments,0
Udemy,Coaching Course: Rhythm Instruction for Music Educators P2,All Levels,125,English,0.0,True,0,0,7,Musical Instruments,0
Udemy,4 Week Rhythm Mastery,Beginner Level,20,English,0.0,True,0,0,28,Musical Instruments,0
Udemy,Tune that Sour Note on Your Piano,All Levels,20,English,0.0,True,0,0,6,Musical Instruments,0
Udemy,Learn Vikings Soundtracks on the Piano by Ear,All Levels,20,English,0.0,True,0,0,8,Musical Instruments,0
Udemy,Learn to Play Piano Like a Pro - Easy Piano Course 1,Beginner Level,35,English,0.0,True,0,0,13,Musical Instruments,0
Udemy,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,Beginner Level,20,English,0.0,True,0,0,5,Musical Instruments,0
Udemy,Instant Harmonica - play 12 bar blues Big Walter style now!,All Levels,40,English,0.0,True,31,2,14,Musical Instruments,1240
